Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
01/03/2021,03:53 pm,JHS-A-73822,Tyson,Dog,Mixed Breed (Small),,2,Small (1-19),Male,Yes,No,Stray,No ID,32277,32277,981020039595033,01/07/2021,10:06 am,Adoption,On Site Adoption,32277
01/03/2021,03:52 pm,JHS-A-73821,Trevor,Dog,Mixed Breed (Small),,2,Small (1-19),Male,Yes,No,Stray,No ID,32277,32277,981020037911127,01/07/2021,10:09 am,Adoption,On Site Adoption,32277
01/03/2021,03:36 pm,JHS-A-73820,Tommy,Dog,Mixed Breed (Small),,1,Small (1-19),Male,Yes,No,Stray,No ID,32277,32277,981020039569046,02/09/2021,12:48 pm,Adoption,On Site Adoption,32277
01/03/2021,03:35 pm,JHS-A-73819,Tammy,Dog,Mixed Breed (Small),,2,Small (1-19),Female,Yes,No,Stray,No ID,32277,32277,981020037918045,01/09/2021,06:36 am,Adoption,On Site Adoption,32277
01/03/2021,03:20 pm,JHS-A-73818,Garlic,Dog,Mixed Breed (Medium),,24,Large (60-99),Male,Yes,No,Stray,No ID,32211,32211,981020039611226981,01/09/2021,09:22 am,Adoption,On Site Adoption,32211
01/03/2021,02:35 pm,JHS-A-66011,Marino,Dog,Mixed Breed (Medium),,37,Medium (20-59),Male,No,Yes,Owner/Guardian Surrender,Behavior- By Appt,32216,,981020029424649,01/12/2021,12:55 pm,Adoption,On Site Adoption,32216
01/03/2021,02:25 pm,JHS-A-73817,Angel,Cat,Domestic Shorthair,,12,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32226,,981020037899099,01/07/2021,09:45 am,Adoption,On Site Adoption,32226
01/03/2021,02:18 pm,JHS-A-73816,Sunflower,Cat,Domestic Shorthair,,7,,Female,Yes,No,Stray,No ID,32207,32207,981020039461682,01/20/2021,10:40 am,Adoption,On Site Adoption,32207
01/03/2021,10:52 am,JHS-A-67458,Camellia,Dog,Mixed Breed (Medium),,48,Medium (20-59),Female,Yes,No,Stray,Microchipped,32216,32216,981020029887952,01/03/2021,09:00 am,Return to Owner/Guardian,By Microchip,32216
01/03/2021,10:50 am,JHS-A-73813,Toony,Cat,Domestic Shorthair,,1,,Male,Yes,No,Stray,Drop Off,32254,32254,981020037736729,02/17/2021,09:12 am,Adoption,On Site Adoption,32254
01/03/2021,10:50 am,JHS-A-73812,Loony,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,Drop Off,32254,32254,981020039592882,02/17/2021,09:53 am,Adoption,On Site Adoption,32254
01/03/2021,10:45 am,JHS-A-73811,Tumbles,Cat,Domestic Shorthair,,1,,Male,Yes,No,Stray,Drop Off,32254,32254,981020039556425,02/17/2021,09:42 am,Adoption,On Site Adoption,32254
01/03/2021,10:35 am,JHS-A-73810,Thumblina,Cat,Domestic Shorthair,,4,,Female,Yes,No,Owner/Guardian Surrender,Unknown- By Appt,32225,,981020037467590,01/07/2021,12:20 pm,Adoption,On Site Adoption,32225
01/03/2021,10:33 am,JHS-A-73809,Simba,Cat,Domestic Shorthair,,4,,Female,Yes,No,Owner/Guardian Surrender,Unknown- By Appt,32225,,981020037461220,01/07/2021,09:27 am,Adoption,On Site Adoption,32225
01/03/2021,10:32 am,JHS-A-73808,Nala,Cat,Domestic Shorthair,,4,,Female,Yes,No,Owner/Guardian Surrender,Unknown- By Appt,32225,,981020037885223,01/07/2021,12:19 pm,Adoption,On Site Adoption,32225
01/03/2021,10:31 am,JHS-A-73807,Tiger,Cat,Domestic Shorthair,,4,,Female,Yes,No,Owner/Guardian Surrender,Unknown- By Appt,32225,,981020037912146,01/07/2021,11:48 am,Adoption,On Site Adoption,32225
01/03/2021,09:37 am,JHS-A-73736,Coco,Dog,Mixed Breed (Small),,2,Small (1-19),Female,Yes,No,Stray,No ID,32205,32205,981020039580896,01/04/2021,01:26 pm,Adoption,On Site Adoption,32205
01/03/2021,08:18 am,JHS-A-73806,Sosa,Cat,Domestic Shorthair,,24,,Male,No,Yes,Stray,Drop Off,32225,32225,,01/19/2021,03:28 pm,feral/wildlife,Returned to Field,32225
01/03/2021,08:15 am,JHS-A-73805,Sunshine,Dog,Mixed Breed (Small),,48,Small (1-19),Male,Yes,No,Stray,Abandoned,32216,32216,981020037879197,01/09/2021,08:48 am,Adoption,On Site Adoption,32216
01/02/2021,05:16 pm,JHS-A-73804,Cranberry,Cat,Domestic Longhair,,101,,Female,Yes,No,Stray,Abandoned,32216,32216,981020039554469,01/07/2021,10:24 am,Adoption,On Site Adoption,32216
01/02/2021,05:14 pm,JHS-A-73803,Cracker Jack,Cat,Domestic Longhair,,60,,Female,Yes,No,Stray,Abandoned,32216,32216,981020039604498,01/07/2021,03:36 pm,Adoption,On Site Adoption,32216
01/02/2021,05:11 pm,JHS-A-73802,Nanook,Cat,Domestic Longhair,,86,,Female,Yes,No,Stray,Abandoned,32216,32216,981020039405469,01/07/2021,03:36 pm,Adoption,On Site Adoption,32216
01/02/2021,04:43 pm,JHS-A-73801,Ron,Dog,Mixed Breed (Medium),,18,Medium (20-59),Male,Yes,No,Stray,No ID,32216,32216,981020039601493,01/08/2021,02:08 pm,Adoption,On Site Adoption,32216
01/02/2021,04:07 pm,JHS-A-73678,Megatron,Dog,Mixed Breed (Medium),,48,Large (60-99),Male,Yes,No,Return,Behavior,32244,,981020037206740,01/11/2021,12:52 pm,Euthanasia,Behavior/Can't Rehab or Manage,32244
01/02/2021,03:58 pm,JHS-A-73800,Gotham,Dog,Mixed Breed (Large),,72,Large (60-99),Male,No,Yes,Stray,Microchipped,32205,32205,981020017250610,01/03/2021,08:22 am,Return to Owner/Guardian,By Microchip,32205
01/02/2021,03:32 pm,JHS-A-73799,Kane,Dog,Mixed Breed (Medium),,5,Medium (20-59),Male,Yes,No,Owner/Guardian Surrender,Housing Issues- By Appt,32277,,981020037738672,01/07/2021,02:43 pm,Adoption,On Site Adoption,32277
01/02/2021,02:46 pm,JHS-A-73798,Shelia,Dog,Mixed Breed (Medium),,24,Medium (20-59),Female,Yes,No,Stray,No ID,32244,32244,981020037706824,01/10/2021,03:10 pm,Adoption,On Site Adoption,32244
01/02/2021,02:40 pm,JHS-A-73797,Squeaker,Cat,Domestic Shorthair,,48,,Male,Yes,No,Owner/Guardian Surrender,Housing Issues- By Appt,32210,,981020039606587,01/07/2021,04:13 pm,Adoption,On Site Adoption,32210
01/02/2021,02:30 pm,JHS-A-73689,Lemongrass,Cat,Domestic Medium Hair,,3,,Female,Yes,No,Return,Pet Health Issues,32246,,981020037214698,01/30/2021,01:19 pm,Adoption,On Site Adoption,32246
01/02/2021,01:40 pm,JHS-A-73731,GiGi,Dog,Mixed Breed (Medium),,14,Medium (20-59),Female,Yes,No,Stray,No ID,32256,32207,981020037747186,01/06/2021,03:45 pm,Adoption,On Site Adoption,32207
01/02/2021,12:53 pm,JHS-A-73795,Lucy,Cat,Domestic Shorthair,,14,,Female,Yes,No,Stray,No ID,32226,32226,981020037913882,02/18/2021,11:14 am,Adoption,On Site Adoption,32226
01/02/2021,12:51 pm,JHS-A-73794,Georgia,Dog,Mixed Breed (Medium),,38,Medium (20-59),Female,Yes,Yes,Stray,No ID,32208,32208,981020039622703,01/12/2021,10:57 am,Adoption,On Site Adoption,32208
01/02/2021,12:20 pm,JHS-A-73792,Copper,Dog,Mixed Breed (Large),,26,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,Behavior- Walk In,32211,,985141001873269,01/02/2021,11:11 am,Adoption,On Site Adoption,32211
01/02/2021,10:15 am,JHS-A-72355,Kai,Dog,Mixed Breed (Medium),,38,Large (60-99),Male,Yes,No,Return,Behavior,32225,,981020037871434,01/15/2021,03:18 pm,Adoption,On Site Adoption,32225
01/02/2021,10:11 am,JHS-A-73791,Beagle,Dog,Mixed Breed (Medium),,31,Medium (20-59),Male,Yes,No,Stray,No ID,32211,32211,981020039591316,01/08/2021,01:29 pm,Adoption,On Site Adoption,32211
01/08/2021,06:05 pm,JHS-A-73933,Cyclops,Cat,Domestic Shorthair,,4,,Unknown,No,No,Stray,No ID,32224,32211,,01/08/2021,03:51 pm,Euthanasia,Failure to Thrive,32211
01/08/2021,05:51 pm,JHS-A-73415,Zero,Cat,Domestic Shorthair,,2,,Male,Yes,No,Return,Pets Dont Get Along,32224,,981020039594321,01/24/2021,02:32 pm,Adoption,On Site Adoption,32224
01/08/2021,05:44 pm,JHS-A-73931,Danny,Dog,Mixed Breed (Large),,24,Large (60-99),Male,Yes,No,Stray,No ID,32216,32216,981020037747341,01/12/2021,02:29 pm,Return to Owner/Guardian,By Other (specify in memo),32216
01/08/2021,05:42 pm,JHS-A-73930,Tank,Dog,Mixed Breed (Large),,48,Large (60-99),Male,Yes,No,Stray,No ID,32216,32216,981020039619443,01/11/2021,01:21 pm,Return to Owner/Guardian,By Other (specify in memo),32216
01/08/2021,04:37 pm,JHS-A-73929,Frick,Cat,Domestic Shorthair,,5,,Female,No,Yes,Stray,Microchipped,32208,32208,981020031121802,01/15/2021,09:31 am,Adoption,On Site Adoption,32208
01/08/2021,04:36 pm,JHS-A-73928,Frack,Cat,Domestic Shorthair,,5,,Female,No,Yes,Stray,Microchipped,32208,32208,981020031142832,01/15/2021,10:43 am,Adoption,On Site Adoption,32208
01/08/2021,02:46 pm,JHS-A-73927,Nova,Dog,Mixed Breed (Large),,24,Large (60-99),Male,No,Yes,Stray,Microchipped,,32216,981020035927662,01/13/2021,11:40 am,Return to Owner/Guardian,By Microchip,32216
01/08/2021,02:26 pm,JHS-A-73926,Allison,Dog,Mixed Breed (Medium),,18,Medium (20-59),Female,Yes,No,Stray,No ID,32211,32209,981020037880389,01/14/2021,12:08 pm,Adoption,On Site Adoption,32209
01/08/2021,02:23 pm,JHS-A-73925,Camille,Dog,Mixed Breed (Medium),,18,Medium (20-59),Female,Yes,Unknown,Stray,No ID,32226,32216,981020037216613,01/11/2021,12:25 pm,Return to Owner/Guardian,By JHS Website,32216
01/08/2021,02:21 pm,JHS-A-73924,Amigo,Dog,Mixed Breed (Large),,24,Large (60-99),Male,Yes,No,Stray,No ID,32226,32216,981020037195840,01/11/2021,12:25 pm,Return to Owner/Guardian,By JHS Website,32216
01/08/2021,01:44 pm,JHS-A-73923,Reptar,Cat,Domestic Shorthair,,48,,Female,No,No,Stray,No ID,32224,32224,,01/08/2021,01:38 pm,Euthanasia,Medical Issues,32224
01/08/2021,01:36 pm,JHS-A-73922,Towzer,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32250,32250,,01/13/2021,04:42 pm,feral/wildlife,Released to Wild,32250
01/08/2021,11:54 am,JHS-A-73914,Bourbon,Dog,Mixed Breed (Small),,8,Small (1-19),Male,Yes,No,Stray,No ID,32224,32224,981020037922364,01/14/2021,10:28 am,Adoption,On Site Adoption,32224
01/08/2021,11:09 am,JHS-A-73910,Hamish,Cat,Domestic Shorthair,,3,,Male,Yes,No,Stray,No ID,32210,32210,981020039616114,01/12/2021,11:29 am,Adoption,PetSmart Beaches,32210
01/08/2021,08:36 am,JHS-A-73909,Bigley,Dog,Mixed Breed (Medium),,16,Medium (20-59),Female,No,Yes,Stray,Microchipped,32225,32217,981020027460978,01/08/2021,11:07 am,Return to Owner/Guardian,By Other (specify in memo),32217
01/01/2021,04:07 pm,JHS-A-73790,Hayden,Dog,Mixed Breed (Medium),,24,Medium (20-59),Male,Yes,No,Stray,No ID,32208,32208,981020039565782,01/07/2021,11:04 am,Adoption,On Site Adoption,32208
01/01/2021,03:09 pm,JHS-A-73789,Agatha,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,Drop Off,32208,32216,981020037919384,01/30/2021,12:03 pm,Adoption,On Site Adoption,32216
01/01/2021,02:34 pm,JHS-A-73788,Pooh Bear,Dog,Mixed Breed (Small),,80,Small (1-19),Female,Yes,No,Stray,No ID,32246,32246,981020037772255,01/04/2021,11:45 am,Return to Owner/Guardian,By Microchip,32246
01/01/2021,01:13 pm,JHS-A-73787,Kylo,Dog,Mixed Breed (Medium),,26,Medium (20-59),Male,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32065,,982126056173506,01/03/2021,12:40 pm,Adoption,On Site Adoption,32065
01/01/2021,01:10 pm,JHS-A-70798,Kiko,Dog,Mixed Breed (Medium),,31,Medium (20-59),Male,Yes,No,Stray,Microchipped,32246,32246,981020033417179,01/01/2021,12:23 pm,Return to Owner/Guardian,By Microchip,32246
01/01/2021,01:00 pm,JHS-A-70641,Larson,Dog,Mixed Breed (Large),,52,Large (60-99),Male,No,Yes,Stray,Microchipped,32073,32073,985112009920736,01/08/2021,11:09 am,Adoption,On Site Adoption,32073
01/01/2021,11:47 am,JHS-A-73786,Harry,Dog,Mixed Breed (Medium),,1,Small (1-19),Male,Yes,No,Stray,No ID,32208,32208,981020039423798,01/26/2021,09:49 am,Adoption,On Site Adoption,32208
01/01/2021,11:47 am,JHS-A-73785,Phoebe,Dog,Mixed Breed (Medium),,1,Small (1-19),Female,Yes,No,Stray,No ID,32208,32208,981020037891185,01/26/2021,09:49 am,Adoption,On Site Adoption,32208
01/01/2021,11:47 am,JHS-A-73784,Marnie,Dog,Mixed Breed (Medium),,1,Small (1-19),Female,Yes,No,Stray,No ID,32208,32208,981020037710096,01/26/2021,12:44 pm,Adoption,On Site Adoption,32208
01/01/2021,11:46 am,JHS-A-73783,Varian,Dog,Mixed Breed (Medium),,1,Small (1-19),Male,Yes,No,Stray,No ID,32208,32208,981020037893800,01/26/2021,09:22 am,Adoption,On Site Adoption,32208
01/01/2021,11:46 am,JHS-A-73782,Starshine,Dog,Mixed Breed (Medium),,1,Small (1-19),Female,Yes,No,Stray,No ID,32208,32208,981020039596339,01/26/2021,09:22 am,Adoption,On Site Adoption,32208
01/01/2021,11:45 am,JHS-A-73781,Anell,Dog,Mixed Breed (Medium),,1,Small (1-19),Female,Yes,No,Stray,No ID,32208,32208,981020039592346,01/26/2021,12:28 pm,Adoption,On Site Adoption,32208
01/01/2021,11:39 am,JHS-A-73780,Becky,Dog,Mixed Breed (Medium),,41,Medium (20-59),Female,Yes,No,Stray,No ID,32208,32208,981020037735561,01/26/2021,09:29 am,Adoption,On Site Adoption,32208
01/01/2021,11:11 am,JHS-A-73779,Addilyn,Dog,Mixed Breed (Medium),,17,,Female,Yes,No,Stray,No ID,32225,32225,981020039592525,01/07/2021,09:40 am,Adoption,On Site Adoption,32225
01/01/2021,10:29 am,JHS-A-73778,Paisley,Cat,Domestic Medium Hair,,28,,Female,No,Yes,Owner/Guardian Surrender,Financial Issues- By Appt,32244,,981020037177589,01/02/2021,01:10 pm,Adoption,On Site Adoption,32244
01/01/2021,10:27 am,JHS-A-73777,Piper,Cat,Domestic Shorthair,,29,,Female,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32244,,981020039607032,01/06/2021,11:20 am,Adoption,On Site Adoption,32244
01/01/2021,10:22 am,JHS-A-72778,Pokey,Dog,Mixed Breed (Medium),,40,Medium (20-59),Male,Yes,No,Return,Behavior,32217,,981020039600424,01/15/2021,12:48 pm,Adoption,Other Off Site Adoption,32217
01/01/2021,09:58 am,JHS-A-73776,Domino,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,Drop Off,32205,32215,981020037212025,01/06/2021,10:27 am,Adoption,On Site Adoption,32215
01/01/2021,09:20 am,JHS-A-71893,Franklin,Cat,Domestic Shorthair,,5,,Male,Yes,No,Owner/Guardian Surrender,Family Issues- By Appt,32216,,981020035894894,01/02/2021,11:39 am,Adoption,On Site Adoption,32216
01/07/2021,06:10 pm,JHS-A-73908,Laika,Dog,Mixed Breed (Medium),,24,Medium (20-59),Female,Yes,No,Stray,No ID,32254,32254,981020039592350,01/14/2021,02:06 pm,Adoption,On Site Adoption,32254
01/07/2021,03:55 pm,JHS-A-73907,Hannah,Dog,Mixed Breed (Medium),,18,Medium (20-59),Female,Yes,No,Stray,No ID,32223,32217,981020037211540,01/13/2021,09:34 am,Adoption,On Site Adoption,32217
01/07/2021,03:19 pm,JHS-A-73904,Bella,Dog,Mixed Breed (Medium),,78,Medium (20-59),Female,No,Yes,Owner/Guardian Surrender,Owner Health Issues- By Appt,32082,,985112004586463,01/08/2021,12:20 pm,Adoption,On Site Adoption,32082
01/07/2021,02:01 pm,JHS-A-16842,Renee,Cat,Domestic Shorthair,Mix,117,,Female,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32256,,0A13077F7D,01/13/2021,10:52 am,Adoption,On Site Adoption,32256
01/07/2021,01:29 pm,JHS-A-73839,Leo,Cat,Domestic Shorthair,,12,,Male,No,Yes,Return,Allergic,32246,,981020037936035,01/08/2021,11:59 am,Adoption,On Site Adoption,32246
01/07/2021,12:28 pm,JHS-A-73896,Tai,Dog,Mixed Breed (Large),,59,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32216,,981020039566626,01/10/2021,01:57 pm,Adoption,On Site Adoption,32216
01/07/2021,11:17 am,JHS-A-73895,Trixie,Dog,Mixed Breed (Small),,180,Small (1-19),Female,No,Yes,Owner/Guardian Surrender,Owner Health Issues- By Appt,32250,,981020037189623,01/12/2021,03:35 pm,Adoption,On Site Adoption,32250
01/07/2021,10:12 am,JHS-A-73894,Misty,Cat,Domestic Shorthair,,36,,Female,Yes,No,Stray,No ID,32207,32256,,01/09/2021,10:17 am,feral/wildlife,Released to Wild,32256
01/07/2021,10:11 am,JHS-A-73893,Lucas,Dog,Mixed Breed (Large),,36,Large (60-99),Male,Yes,No,Stray,No ID,32256,32246,981020037860700,01/13/2021,12:26 pm,Adoption,On Site Adoption,32246
01/06/2021,04:02 pm,JHS-A-46792,Harley,Dog,Mixed Breed (Large),Mix,41,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,Behavior- By Appt,32233,,981020019260809,01/08/2021,03:17 pm,Adoption,On Site Adoption,32233
01/06/2021,03:53 pm,JHS-A-73890,Apollo,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,Drop Off,32211,32211,981020037767031,01/11/2021,02:54 pm,Adoption,On Site Adoption,32211
01/06/2021,03:52 pm,JHS-A-73889,Artemis,Cat,Domestic Shorthair,,2,,Male,Yes,No,Stray,Drop Off,32211,32211,981020039619512,01/11/2021,11:53 am,Adoption,On Site Adoption,32211
01/06/2021,03:52 pm,JHS-A-73888,Aphrodite,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,Drop Off,32211,32211,981020039551464,01/11/2021,02:14 pm,Adoption,On Site Adoption,32211
01/06/2021,03:31 pm,JHS-A-73883,Copper,Dog,Mixed Breed (Medium),,90,Medium (20-59),Male,Yes,No,Stray,No ID,32246,32246,981020037896894,01/16/2021,08:23 am,Adoption,On Site Adoption,32246
01/06/2021,01:23 pm,JHS-A-73882,Dexter,Dog,Mixed Breed (Small),,72,Small (1-19),Male,Yes,No,Stray,No ID,32244,32244,981020037167435,01/12/2021,03:42 pm,Adoption,On Site Adoption,32244
01/06/2021,12:03 pm,JHS-A-73881,Padwick,Dog,Mixed Breed (Medium),,12,Medium (20-59),Male,Yes,No,Stray,No ID,32218,32218,981020039568263,01/12/2021,09:22 am,Adoption,On Site Adoption,32218
01/06/2021,10:52 am,JHS-A-73879,Sadie,Dog,Mixed Breed (Large),,14,Large (60-99),Female,No,Yes,Stray,No ID,32244,32206,981020039448060,01/22/2021,01:46 pm,Adoption,On Site Adoption,32206
01/06/2021,09:53 am,JHS-A-73878,Clover,Cat,Domestic Shorthair,,2,,Male,Yes,No,Stray,Drop Off,32224,32224,981020039567591,01/23/2021,10:45 am,Adoption,On Site Adoption,32224
02/22/2021,05:49 pm,JHS-A-71907,Jules,Dog,Mixed Breed (Medium),,26,Medium (20-59),Female,Yes,No,Stray,Microchipped,32246,32246,981020037765581,02/28/2021,11:58 am,Adoption,On Site Adoption,32246
02/22/2021,03:56 pm,JHS-A-72604,Soba,Cat,Domestic Shorthair,,8,,Female,No,Yes,Stray,Drop Off,32256,32256,,02/26/2021,08:38 am,feral/wildlife,Returned to Field,32256
02/22/2021,03:02 pm,JHS-A-74601,Puck,Dog,Mixed Breed (Small),,1,Small (1-19),Female,Yes,No,Owner/Guardian Surrender,No Time For- Walk In,32209,,981020039600975,02/25/2021,03:56 pm,Adoption,On Site Adoption,32209
02/22/2021,02:19 pm,JHS-A-74600,Finn,Dog,Mixed Breed (Medium),,10,Medium (20-59),Female,Yes,No,Stray,No ID,32219,32219,981020037878443,02/28/2021,07:35 am,Adoption,On Site Adoption,32219
02/22/2021,01:24 pm,JHS-A-74532,Sorrillo,Dog,Mixed Breed (Medium),,12,Medium (20-59),Male,Yes,No,Stray,No ID,32208,32208,981020039555076,02/24/2021,09:54 am,Adoption,On Site Adoption,32208
02/22/2021,01:12 pm,JHS-A-74599,Payday,Cat,Domestic Shorthair,,2,,Male,Yes,No,Stray,No ID,32211,32211,981020039561979,02/24/2021,09:41 am,Adoption,On Site Adoption,32211
02/22/2021,12:44 pm,JHS-A-74598,Twix,Cat,Domestic Shorthair,,26,,Female,No,Yes,Stray,No ID,32224,32224,,03/14/2021,08:00 am,feral/wildlife,Returned to Field,32224
02/22/2021,11:32 am,JHS-A-74514,Jax,Dog,Mixed Breed (Small),,59,Small (1-19),Male,No,Yes,Return,Owner Health Issues,32277,,981020033486631,02/22/2021,01:22 pm,Adoption,On Site Adoption,32277
02/22/2021,11:25 am,JHS-A-74596,Gordon,Dog,Mixed Breed (Large),,72,Large (60-99),Male,No,Yes,Stray,No ID,32211,32217,981020037878595,02/23/2021,12:19 pm,Return to Owner/Guardian,By JHS Website,32217
02/22/2021,10:35 am,JHS-A-74595,Jess,Dog,Mixed Breed (Medium),,22,Medium (20-59),Female,Yes,No,Stray,No ID,71852,32218,981020039598351,02/28/2021,08:05 am,Adoption,On Site Adoption,32218
02/22/2021,10:34 am,JHS-A-74594,Winston,Dog,Mixed Breed (Medium),,9,Medium (20-59),Male,Yes,No,Stray,No ID,71852,32218,981020039614026,03/11/2021,01:45 pm,Adoption,On Site Adoption,32218
02/22/2021,10:34 am,JHS-A-74593,Nick,Dog,Mixed Breed (Medium),,21,Medium (20-59),Male,Yes,No,Stray,No ID,71852,32218,981020039611398,02/28/2021,12:58 pm,Adoption,On Site Adoption,32218
02/22/2021,10:33 am,JHS-A-74592,Schmidt,Dog,Mixed Breed (Medium),,21,Medium (20-59),Male,Yes,No,Stray,No ID,71852,32218,981020037879936,03/05/2021,01:05 pm,Adoption,On Site Adoption,32218
02/22/2021,09:17 am,JHS-A-74591,George,Dog,Mixed Breed (Large),,54,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32250,,982000409548271,03/10/2021,03:45 pm,Adoption,On Site Adoption,32250
02/17/2021,06:03 pm,JHS-A-74546,Maddie,Dog,Mixed Breed (Medium),,3,Medium (20-59),Female,Yes,No,Stray,No ID,32277,32277,981020039622221,02/26/2021,10:07 am,Adoption,On Site Adoption,32277
02/17/2021,05:33 pm,JHS-A-74406,Dorito,Dog,Mixed Breed (Medium),,20,Medium (20-59),Male,Yes,No,Return,Housing Issues,32164,,981020039426226,02/18/2021,11:55 am,Adoption,On Site Adoption,32164
02/17/2021,05:19 pm,JHS-A-74545,Hector Zeroni,Dog,Mixed Breed (Large),,24,Large (60-99),Male,Yes,No,Stray,No ID,32207,32207,981020039605527,02/23/2021,02:32 pm,Adoption,On Site Adoption,32207
02/17/2021,05:08 pm,JHS-A-74544,Marble,Dog,Mixed Breed (Medium),,26,Medium (20-59),Female,No,Yes,Stray,No ID,32216,32216,981020039420514,02/23/2021,02:17 pm,Adoption,On Site Adoption,32216
02/17/2021,04:49 pm,JHS-A-74543,Stanley Yelnats,Cat,Domestic Shorthair,,42,,Male,Yes,No,Stray,No ID,32207,32207,981020039440071,03/05/2021,03:06 pm,Adoption,On Site Adoption,32207
02/17/2021,04:46 pm,JHS-A-47791,Maggie,Dog,Mixed Breed (Large),Mix,94,Large (60-99),Female,No,Yes,Stray,Microchipped,32217,32217,985112000566846,02/27/2021,11:22 am,Adoption,On Site Adoption,32217
02/17/2021,04:09 pm,JHS-A-67034,Charlotte,Dog,Mixed Breed (Medium),,72,Large (60-99),Female,No,Yes,Owner/Guardian Surrender,Pet Health Issues- Walk In,32277,,981020013596831,04/04/2021,12:31 pm,Adoption,On Site Adoption,32277
02/17/2021,03:40 pm,JHS-A-74542,Bruno,Dog,Mixed Breed (Large),,23,Large (60-99),Male,Yes,No,Stray,Microchipped,32218,32218,981020027673144,02/22/2021,12:35 pm,Return to Owner/Guardian,By JHS Website,32218
02/17/2021,03:14 pm,JHS-A-74541,Lala,Dog,Mixed Breed (Large),,12,Large (60-99),Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32250,,981020039443301,02/23/2021,12:04 pm,Adoption,On Site Adoption,32250
02/17/2021,03:00 pm,JHS-A-74540,Boogie,Dog,Mixed Breed (Large),,60,Large (60-99),Male,No,Yes,Stray,Microchipped,32233,32206,004019564,03/15/2021,01:35 pm,Adoption,On Site Adoption,32206
02/17/2021,01:52 pm,JHS-A-43409,Misti,Cat,Domestic Shorthair,Mix,53,,Female,No,Yes,Owner/Guardian Surrender,Housing Issues- By Appt,32218,,981020021653369,02/20/2021,12:57 pm,Adoption,On Site Adoption,32218
02/17/2021,01:03 pm,JHS-A-74539,Zena,Cat,Domestic Shorthair,,89,,Female,No,Yes,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32244,,981020039461348,02/20/2021,12:28 pm,Adoption,On Site Adoption,32244
02/17/2021,01:03 pm,JHS-A-74538,Smokey,Cat,Domestic Shorthair,,96,,Male,No,Yes,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32244,,981020039458595,02/21/2021,02:03 pm,Adoption,On Site Adoption,32244
02/17/2021,12:19 pm,JHS-A-74537,Dudley,Dog,Mixed Breed (Small),,14,Small (1-19),Male,Yes,No,Stray,No ID,32208,32208,981020039416210,02/23/2021,09:36 am,Adoption,On Site Adoption,32208
02/17/2021,12:16 pm,JHS-A-74536,Fez,Dog,Mixed Breed (Medium),,26,Medium (20-59),Male,Yes,No,Stray,No ID,32216,32216,981020039462121,02/25/2021,10:57 am,Adoption,On Site Adoption,32216
02/17/2021,10:43 am,JHS-A-74535,Jellybean,Dog,Mixed Breed (Large),,96,Large (60-99),Male,No,No,Stray,No ID,32244,32244,981020039410699,02/17/2021,02:36 pm,Euthanasia,Medical/Unhealthy/Untreatable,32244
02/17/2021,10:25 am,JHS-A-74534,Toby,Dog,Mixed Breed (Medium),,52,Medium (20-59),Male,No,Yes,Owner/Guardian Surrender,Housing Issues- By Appt,32224,,981020021228575,02/22/2021,10:15 am,Adoption,On Site Adoption,32224
02/17/2021,10:23 am,JHS-A-74533,Paul,Dog,Mixed Breed (Medium),,24,Medium (20-59),Male,No,Yes,Stray,Microchipped,32224,32224,981020037178798,02/23/2021,11:14 am,Adoption,On Site Adoption,32224
02/27/2021,02:43 pm,JHS-A-74676,Ghost,Dog,Mixed Breed (Large),,18,Medium (20-59),Male,No,Yes,Owner/Guardian Surrender,Behavior- By Appt,32211,,981020029464304,03/04/2021,04:14 pm,Adoption,On Site Adoption,32211
02/27/2021,01:55 pm,JHS-A-72586,Apollo,Dog,Mixed Breed (Medium),,28,Medium (20-59),Male,No,Yes,Owner/Guardian Surrender,Owner Health Issues- By Appt,32256,,981020037930778,02/28/2021,08:30 am,Adoption,On Site Adoption,32256
